locus_tag	baseMean	log2FoldChange	lfcSE	pvalue	padj
SAUSA300_RS14155	74.9659795871154	0.236781465180153	0.229931166710286	0.28780101848769	0.496183120875067
SAUSA300_RS14145	63.0885573751233	0.339521432688727	0.238038640480278	0.139554616961606	0.295984573444424
SAUSA300_RS14115	601.859385926955	-0.00665823573517128	0.118350389849055	0.953883555681339	0.972487020820822
SAUSA300_RS14110	2.76846293246469	-0.589617280722822	0.837377853823131	0.24692008831963	0.447511186580649
SAUSA300_RS14105	10902.3796835887	0.389957852509576	0.0916941688133414	1.92537513499567e-05	0.000114321828728251
SAUSA300_RS14100	2051.31385020465	1.01035927185883	0.0971180029356654	1.26597564634423e-25	4.06637478693219e-24
SAUSA300_RS14090	19.0678561324414	1.30503793779716	0.440316086657706	0.000967461391871923	0.00418709751741972
SAUSA300_RS14085	222.599364026173	0.186429098676794	0.197749847856002	0.335631977555661	0.547275138937855
SAUSA300_RS14075	787.160850718721	1.15673683341581	0.145853369367613	9.73508705785616e-16	1.93684642509288e-14
SAUSA300_RS14070	168.967027515351	0.136761069655887	0.182606646639027	0.445854231818366	0.65489928264647
SAUSA300_RS14055	380.101595557849	0.427895946877754	0.13297303836986	0.00114867114311349	0.00487636507570155
SAUSA300_RS14045	30.0406053556889	0.192169465957165	0.325504412541457	0.529152228832351	0.715992366126937
SAUSA300_RS14035	22.9493781596584	-0.037491745452275	0.357358633154119	0.90796122774724	0.950009667650762
SAUSA300_RS14015	340.951512900791	-0.29366330874151	0.153217674242787	0.0517032004521097	0.135270591173037
SAUSA300_RS14010	38.6989607498237	-1.60377759114439	0.341724860296522	7.39628938889401e-07	5.38757035813974e-06
SAUSA300_RS14000	52.9497506880619	0.762487070641675	0.261876283438998	0.00236128250696945	0.00929580379569683
SAUSA300_RS13995	23.1869497877099	0.361724051868688	0.394225687715279	0.309440343295863	0.521055948485097
SAUSA300_RS13980	19.3421531795928	-0.0851287416775739	0.380716989372366	0.80522307362523	0.891712479231376
SAUSA300_RS13975	151.156707950904	-1.7536252666787	0.229956653360724	5.10751897498695e-15	9.26302420905796e-14
SAUSA300_RS13970	71.0164510615009	-1.16627322639687	0.254955490656796	1.94049338834688e-06	1.34024750604476e-05
SAUSA300_RS13960	16.3275549826041	0.713036753010285	0.446689747198487	0.0687648805555055	0.169277166722971
SAUSA300_RS13955	13.4714958355765	-0.0892010721747123	0.445093613164148	0.818065636038634	0.897919239590314
SAUSA300_RS15635	9.77051247173885	0.262805786590706	0.498095489754559	0.534100212540011	0.719781918906889
SAUSA300_RS13930	32.3115906582794	-0.466676463180405	0.332527589962466	0.13195107565898	0.282328706024752
SAUSA300_RS13915	2986.53706706846	-0.90214372629439	0.141089168322046	9.104662499434e-11	1.06460658874961e-09
SAUSA300_RS13900	90.1069185946956	-1.28168025831133	0.23298150033174	1.3926835260676e-08	1.25860823067669e-07
